page_index,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
4,5,1,5,1,10,8,1096,1068,81,19,96.65892,2.40787
4,5,1,5,1,10,9,1188,1064,12,33,94.991562,|
4,5,1,5,1,10,10,1219,1068,79,19,95.258705,1.20394
4,5,1,5,1,10,11,1309,1064,12,33,95.356667,|
4,5,1,5,1,10,12,1335,1068,94,19,96.570297,0.601968
4,5,1,5,1,10,13,1436,1064,11,33,96.545609,|
4,5,1,5,1,10,14,1455,1068,95,18,96.545609,0.300984
4,5,1,5,1,11,1,616,1098,82,19,93.242363,36.3636
4,5,1,5,1,11,2,711,1094,11,33,93.242363,|
4,5,1,5,1,11,3,739,1098,78,19,95.701836,18.1818
4,5,1,5,1,11,4,867,1098,71,19,95.757561,9.0909
4,5,1,5,1,11,5,953,1094,12,33,92.86924,|
4,5,1,5,1,11,6,975,1099,81,17,96.183228,4.54545
4,5,1,5,1,11,7,1072,1094,11,33,95.893021,|
4,5,1,5,1,11,8,1096,1098,81,19,96.418861,2.27273
4,5,1,5,1,11,9,1190,1094,12,33,95.132935,|
4,5,1,5,1,11,10,1218,1098,80,19,96.256386,1.13636
4,5,1,5,1,11,11,1311,1094,12,33,95.894569,|
4,5,1,5,1,11,12,1335,1098,94,19,96.526947,0.568182
4,5,1,5,1,11,13,1437,1094,12,33,94.862282,|
4,5,1,5,1,11,14,1455,1098,93,18,94.862282,0.284091
4,5,1,5,1,12,1,616,1128,81,19,92.22068,34.3227
4,5,1,5,1,12,2,711,1124,11,33,94.008484,|
4,5,1,5,1,12,3,738,1129,80,18,94.967506,17.1614
4,5,1,5,1,12,4,868,1128,70,19,91.290756,8.5807
4,5,1,5,1,12,5,954,1124,9,33,43.886761,}
4,5,1,5,1,12,6,976,1129,81,18,96.426094,4.29034
4,5,1,5,1,12,7,1070,1124,12,33,92.359673,|
4,5,1,5,1,12,8,1096,1128,81,19,96.049408,2.14517
4,5,1,5,1,12,9,1191,1124,12,33,95.411903,|
4,5,1,5,1,12,10,1219,1128,78,19,92.916718,1.07258
4,5,1,5,1,12,11,1309,1124,12,33,95.619293,|
4,5,1,5,1,12,12,1335,1128,95,19,96.754875,0.536292
4,5,1,5,1,12,13,1436,1124,11,33,94.39518,|
4,5,1,5,1,12,14,1454,1128,96,19,94.875229,0.268146
4,5,1,5,1,13,1,616,1158,82,18,83.645889,32.3963
4,5,1,5,1,13,2,711,1154,11,33,83.645889,|
4,5,1,5,1,13,3,738,1158,79,19,78.520508,16.1982
4,5,1,5,1,13,4,883,1173,3,4,30.560982,i
4,5,1,5,1,13,5,990,1173,3,4,62.081886,i
4,5,1,5,1,13,6,1096,1159,81,18,31.169197,2.02477
4,5,1,5,1,13,7,1182,1154,18,33,31.169197,_|
4,5,1,5,1,13,8,1219,1158,78,19,91.972786,1.01238
4,5,1,5,1,13,9,1309,1154,12,33,91.972786,|
4,5,1,5,1,13,10,1335,1158,95,19,94.286911,0.506193
4,5,1,5,1,13,11,1438,1154,9,33,90.662804,|
4,5,1,5,1,13,12,1454,1158,97,18,90.662804,0.253096
4,5,1,6,1,1,1,570,824,312,2,95.0, 
4,5,1,7,1,1,1,1563,834,3,321,95.0, 
4,5,1,8,1,1,1,258,1276,87,19,95.903793,Clarinets
4,5,1,9,1,1,1,982,1308,456,4,95.0, 
4,5,1,10,1,1,1,1248,1317,26,22,62.835152,Ce
4,5,1,11,1,1,1,861,1359,79,18,96.364853,1322.50
4,5,1,11,1,1,2,953,1354,14,33,65.945526,|
4,5,1,11,1,1,3,978,1359,82,18,95.671753,661.250
4,5,1,11,1,1,4,1074,1354,12,33,93.524216,|
4,5,1,11,1,1,5,1100,1358,80,19,89.108932,330.625
4,5,1,11,1,1,6,1195,1354,12,33,93.982864,|
4,5,1,11,1,1,7,1221,1358,78,19,96.251083,165.313
4,5,1,11,1,1,8,1313,1354,12,33,93.711914,|
4,5,1,11,1,1,9,1338,1358,81,19,96.104324,82.6563
4,5,1,11,1,1,10,1434,1354,12,33,96.231552,|
4,5,1,11,1,1,11,1457,1358,80,19,96.766968,41.3281
4,5,1,11,2,1,1,739,1387,80,19,88.70179,2496.55
4,5,1,11,2,1,2,839,1383,13,34,87.932922,|
4,5,1,11,2,1,3,861,1388,79,18,87.932922,1248.27
4,5,1,11,2,1,4,956,1383,12,34,93.917557,|
4,5,1,11,2,1,5,978,1388,81,19,95.653946,624.137
4,5,1,11,2,1,6,1075,1383,12,34,95.653946,|
4,5,1,11,2,1,7,1098,1388,82,18,94.34742,312.069
4,5,1,11,2,1,8,1194,1383,12,34,96.302498,|
4,5,1,11,2,1,9,1221,1388,79,18,96.31414,156.034
4,5,1,11,2,1,10,1313,1383,12,34,95.456322,|
4,5,1,11,2,1,11,1338,1387,81,19,95.575897,78.0172
4,5,1,11,2,1,12,1434,1383,13,34,95.615868,|
4,5,1,11,2,1,13,1458,1387,81,19,96.941254,39.0086
4,5,1,11,3,1,1,618,1417,82,18,93.947121,4712.86
4,5,1,11,3,1,2,715,1408,13,38,94.894791,|
4,5,1,11,3,1,3,739,1417,81,19,89.208328,2356.43
4,5,1,11,3,1,4,838,1408,14,38,89.208328,|
4,5,1,11,3,1,5,861,1417,76,19,90.536606,1178.21
4,5,1,11,3,1,6,952,1408,14,38,90.166275,|
4,5,1,11,3,1,7,979,1412,80,24,92.260712,$89.107
4,5,1,11,3,1,8,1073,1408,13,38,96.743813,|
4,5,1,11,3,1,9,1098,1417,81,19,95.173447,294.554
4,5,1,11,3,1,10,1193,1408,14,38,94.578117,|
4,5,1,11,3,1,11,1221,1417,78,19,96.467537,147.277
4,5,1,11,3,1,12,1313,1408,11,38,96.724907,|
4,5,1,11,3,1,13,1338,1417,81,18,95.690102,73.6384
4,5,1,11,3,1,14,1434,1408,13,38,95.690102,|
4,5,1,11,3,1,15,1458,1417,81,18,96.489365,36.8192
4,5,1,11,3,2,1,618,1446,83,19,92.452194,4448.34
4,5,1,11,3,2,2,715,1442,12,33,92.452194,|
4,5,1,11,3,2,3,739,1447,81,18,93.61483,2224.17
4,5,1,11,3,2,4,839,1442,12,33,88.965355,|
4,5,1,11,3,2,5,861,1447,79,18,88.965355,1112.09
4,5,1,11,3,2,6,955,1442,11,33,92.186958,|
4,5,1,11,3,2,7,979,1447,80,18,96.647575,556.043
4,5,1,11,3,2,8,1073,1442,14,33,78.436722,|
4,5,1,11,3,2,9,1098,1447,81,18,96.611458,278.022
4,5,1,11,3,2,10,1194,1442,12,33,95.353065,|
4,5,1,11,3,2,11,1221,1447,76,18,90.979767,139.011
4,5,1,11,3,2,12,1312,1442,12,33,76.351517,}
4,5,1,11,3,2,13,1337,1446,82,19,96.667259,69.5054
4,5,1,11,3,2,14,1433,1442,12,33,96.509056,|
4,5,1,11,3,2,15,1458,1446,81,18,95.885994,34.7527
4,5,1,11,3,2,16,1551,1442,15,33,93.240135,|
4,5,1,11,3,2,17,1581,1446,78,18,96.584618,17.3763
4,5,1,11,3,3,1,618,1476,82,18,96.364594,4198.68
4,5,1,11,3,3,2,715,1472,12,33,95.3703,|
4,5,1,11,3,3,3,739,1476,82,19,96.175842,2099.34
4,5,1,11,3,3,4,839,1472,12,33,93.40419,|
4,5,1,11,3,3,5,861,1477,79,18,95.360924,1049.67
4,5,1,11,3,3,6,955,1472,11,33,95.76474,|
4,5,1,11,3,3,7,979,1477,79,18,95.703552,524.835
4,5,1,11,3,3,8,1073,1472,14,33,96.214127,|
4,5,1,11,3,3,9,1098,1476,81,19,96.373497,262.417
4,5,1,11,3,3,10,1194,1472,12,33,96.24514,|
4,5,1,11,3,3,11,1221,1476,79,19,96.150192,131.209
4,5,1,11,3,3,12,1315,1472,12,33,95.426239,|
4,5,1,11,3,3,13,1338,1476,81,19,96.294579,65.6043
4,5,1,11,3,3,14,1433,1472,15,33,96.294579,|
4,5,1,11,3,3,15,1458,1476,81,18,96.274986,32.8022
4,5,1,11,3,3,16,1554,1472,12,33,94.808975,|
4,5,1,11,3,3,17,1581,1476,76,18,91.329369,16.4011
4,5,1,11,3,4,1,619,1505,81,19,96.392433,3963.02
4,5,1,11,3,4,2,716,1501,12,33,95.202423,|
4,5,1,11,3,4,3,741,1506,77,18,96.277237,1981.51
4,5,1,11,3,4,4,870,1506,70,18,95.884888,990.76
4,5,1,11,3,4,5,956,1501,12,33,95.115913,|
4,5,1,11,3,4,6,978,1506,81,18,95.521301,495.378
4,5,1,11,3,4,7,1075,1501,11,33,96.575546,|
4,5,1,11,3,4,8,1099,1506,81,18,95.817711,247.689
4,5,1,11,3,4,9,1196,1501,11,33,95.606667,|
4,5,1,11,3,4,10,1222,1505,76,19,94.866631,123.845
4,5,1,11,3,4,11,1314,1501,12,33,94.239456,|
4,5,1,11,3,4,12,1338,1505,81,19,96.470383,61.9223
4,5,1,11,3,4,13,1435,1501,12,33,96.220825,|
4,5,1,11,3,4,14,1458,1505,79,18,96.230644,30.9611
4,5,1,11,3,4,15,1553,1501,12,33,96.390289,|
4,5,1,11,3,4,16,1581,1505,79,18,96.569717,15.4806
4,5,1,11,3,5,1,619,1534,82,19,96.227608,3740.60
4,5,1,11,3,5,2,716,1530,12,33,88.880058,|
4,5,1,11,3,5,3,741,1535,80,18,96.932205,1870.30
4,5,1,11,3,5,4,871,1535,68,18,95.278702,935.15
4,5,1,11,3,5,5,955,1530,14,33,95.057823,|
4,5,1,11,3,5,6,978,1535,81,19,95.863312,467.575
4,5,1,11,3,5,7,1076,1530,11,33,96.730873,|
4,5,1,11,3,5,8,1099,1534,81,19,94.426361,233.787
4,5,1,11,3,5,9,1194,1530,14,33,94.426361,|
4,5,1,11,3,5,10,1221,1535,79,18,95.555237,116.894
4,5,1,11,3,5,11,1312,1530,15,33,96.720963,|
4,5,1,11,3,5,12,1339,1534,80,18,96.055008,58.4468
4,5,1,11,3,5,13,1433,1530,12,33,95.288094,|
4,5,1,11,3,5,14,1458,1534,82,18,94.649895,29.2234
4,5,1,11,3,5,15,1554,1530,12,33,89.247429,|
4,5,1,11,3,5,16,1581,1534,78,18,96.492241,14.6117
4,5,1,11,3,6,1,619,1564,81,18,96.283005,3530.65
4,5,1,11,3,6,2,716,1560,11,32,91.2854,|
4,5,1,11,3,6,3,741,1564,79,18,95.989418,1765.33
4,5,1,11,3,6,4,871,1564,70,18,94.654472,882.66
4,5,1,11,3,6,5,955,1559,11,33,94.251083,|
4,5,1,11,3,6,6,978,1564,82,18,95.37709,441.332
4,5,1,11,3,6,7,1076,1559,11,33,95.364258,|
4,5,1,11,3,6,8,1099,1564,81,18,94.871628,220.666
4,5,1,11,3,6,9,1194,1559,12,33,95.943176,|
4,5,1,11,3,6,10,1221,1564,78,18,96.211273,110.333
4,5,1,11,3,6,11,1315,1559,12,33,95.862373,|
4,5,1,11,3,6,12,1339,1563,79,19,95.376656,55.1665
4,5,1,11,3,6,13,1433,1559,15,33,95.376656,|
4,5,1,11,3,6,14,1458,1563,81,18,96.749153,27.5832
4,5,1,11,3,6,15,1554,1559,12,33,92.958275,|
4,5,1,11,3,6,16,1581,1563,79,18,96.38932,13.7916
4,5,1,11,3,7,1,619,1593,82,18,96.298065,3332.49
4,5,1,11,3,7,2,716,1589,12,33,95.007248,|
4,5,1,11,3,7,3,741,1593,79,18,89.76532,1666.25
4,5,1,11,3,7,4,871,1593,69,18,94.997665,833.12
4,5,1,11,3,7,5,955,1588,14,33,86.662811,|
4,5,1,11,3,7,6,978,1593,82,18,94.811188,416.562
4,5,1,11,3,7,7,1076,1588,11,33,94.942055,|
4,5,1,11,3,7,8,1099,1593,78,18,96.526978,208.281
4,5,1,11,3,7,9,1194,1588,14,33,96.080688,|
4,5,1,11,3,7,10,1221,1593,80,18,96.616325,104.140
4,5,1,11,3,7,11,1315,1588,12,33,85.405594,|
4,5,1,11,3,7,12,1339,1592,80,18,96.345161,52.0702
4,5,1,11,3,7,13,1433,1588,12,33,95.231575,|
4,5,1,11,3,7,14,1458,1592,79,18,95.505554,26.0351
4,5,1,11,3,7,15,1554,1588,12,33,87.454025,|
4,5,1,11,3,7,16,1581,1592,79,18,96.927116,13.0176
4,5,1,11,3,8,1,619,1622,81,18,94.567047,3145.45
4,5,1,11,3,8,2,716,1618,11,32,83.055519,|
4,5,1,11,3,8,3,742,1622,78,19,95.581635,1572.73
4,5,1,11,3,8,4,872,1622,69,18,96.308762,786.36
4,5,1,11,3,8,5,956,1618,11,33,96.308762,|
4,5,1,11,3,8,6,979,1622,81,19,95.559677,393.182
4,5,1,11,3,8,7,1074,1618,12,33,90.601219,|
4,5,1,11,3,8,8,1101,1622,76,18,96.261391,196.591
4,5,1,11,3,8,9,1230,1622,70,18,96.291481,98.296
4,5,1,11,3,8,10,1314,1617,14,33,95.869858,|
4,5,1,11,3,8,11,1338,1621,81,19,90.200333,49.1477
4,5,1,11,3,8,12,1435,1617,14,33,91.271912,|
4,5,1,11,3,8,13,1458,1622,82,17,89.497932,24.°739
4,5,1,11,3,8,14,1553,1617,14,33,95.414177,|
4,5,1,11,3,8,15,1582,1622,77,18,95.816116,12.2869
4,5,1,11,3,9,1,619,1651,78,19,95.752602,2968.91
4,5,1,11,3,9,2,714,1647,12,34,84.122452,|
4,5,1,11,3,9,3,741,1652,80,19,94.447487,1484.46
4,5,1,11,3,9,4,871,1652,69,18,88.376335,742.23
4,5,1,11,3,9,5,954,1647,13,34,88.376335,|
4,5,1,11,3,9,6,979,1652,81,19,92.829056,371.114
4,5,1,11,3,9,7,1076,1647,12,34,94.247505,|
4,5,1,11,3,9,8,1101,1651,79,19,95.904312,185.557
4,5,1,11,3,9,9,1230,1651,70,19,95.126648,92.779
4,5,1,11,3,9,10,1314,1647,11,33,90.376114,|
4,5,1,11,3,9,11,1337,1652,82,18,88.879555,46.3893
4,5,1,11,3,9,12,1437,1647,12,33,88.879555,|
4,5,1,11,3,9,13,1458,1651,82,19,96.58461,23.1946
4,5,1,11,3,9,14,1556,1647,11,33,92.301483,|
4,5,1,11,3,9,15,1581,1651,78,19,96.506195,11.5973
4,5,1,11,3,10,1,619,1682,81,18,89.7966,2802.28
4,5,1,11,3,10,2,714,1678,14,33,89.7966,|
4,5,1,11,3,10,3,741,1682,80,19,93.602997,1401.14
4,5,1,11,3,10,4,871,1682,69,18,34.937523,700.57_|
4,5,1,11,3,10,5,979,1682,80,19,16.38327,350.285
4,5,1,11,3,10,6,1067,1678,20,33,16.38327,_}
4,5,1,11,3,10,7,1102,1682,78,18,95.28067,175.143
4,5,1,11,3,10,8,1231,1681,66,19,38.819771,87.571
4,5,1,11,3,10,9,1312,1677,14,33,38.819771,|
4,5,1,11,3,10,10,1338,1681,82,19,59.40023,43.7856
4,5,1,11,3,10,11,1436,1677,11,33,59.40023,|
4,5,1,11,3,10,12,1459,1681,81,19,91.790016,21.8928
4,5,1,11,3,10,13,1554,1677,12,33,90.447807,|
4,5,1,11,3,10,14,1581,1681,79,19,95.427292,10.9464
4,5,1,12,1,1,1,724,1344,654,6,95.0, 
4,5,1,13,1,1,1,965,1345,413,4,95.0, 
4,5,1,14,1,1,1,598,1274,3,426,95.0, 
4,5,1,15,1,1,1,140,275,1549,1434,95.0, 
4,5,1,16,1,1,1,148,1800,55,18,96.367973,Table
4,5,1,16,1,1,2,211,1800,17,18,91.367813,5.
4,5,1,16,1,1,3,927,1798,56,19,95.750427,Table
4,5,1,16,1,1,4,990,1798,18,19,95.750427,6.
4,5,1,16,1,1,5,1017,1800,46,18,96.758949,Data
4,5,1,16,1,1,6,1070,1794,18,33,96.880562,of
4,5,1,16,1,1,7,1084,1798,74,20,93.288841,closed
4,5,1,16,1,1,8,1167,1798,96,19,85.607635,side-holes
4,5,1,16,1,2,1,203,1841,3,3,23.410866,‘
4,5,1,16,1,2,2,367,1841,2,2,13.699585,S06
4,5,1,16,1,2,3,595,1841,3,3,0.0,.
4,5,1,16,1,2,4,928,1827,126,19,90.76931,Co-ordinates
4,5,1,16,1,2,5,1064,1826,29,24,72.783707,"(L,"
4,5,1,16,1,2,6,1102,1826,29,24,21.333046,¥a)
4,5,1,16,1,2,7,1139,1826,34,20,96.432899,and
4,5,1,16,1,2,8,1181,1826,40,24,83.429489,"(Ly,"
4,5,1,16,1,2,9,1230,1826,36,24,2.286316,¥»)
4,5,1,16,1,2,10,1273,1826,23,19,96.406319,of
4,5,1,16,1,2,11,1302,1827,30,18,96.406319,the
4,5,1,16,1,2,12,1340,1826,82,19,96.367134,terminal
4,5,1,16,1,2,13,1430,1828,61,22,96.367134,points
4,5,1,16,1,2,14,1498,1826,22,19,96.985291,of
4,5,1,16,1,2,15,1527,1826,30,19,96.921364,the
4,5,1,16,1,2,16,1565,1826,39,19,97.003975,best
4,5,1,16,1,3,1,149,1839,238,53,27.906784,ee
4,5,1,16,1,3,2,393,1845,13,17,19.30114,f=
4,5,1,16,1,3,3,433,1834,37,51,40.616982,Af)
4,5,1,16,1,3,4,482,1846,51,12,31.724823,{asa
4,5,1,16,1,3,5,541,1840,114,19,46.973042,fonctlonof
4,5,1,16,1,3,6,660,1840,31,19,96.92067,the
4,5,1,16,1,3,7,928,1858,74,23,96.256195,straight
4,5,1,16,1,3,8,1010,1858,35,18,95.660103,line
4,5,1,16,1,3,9,1053,1858,78,23,95.660103,through
4,5,1,16,1,3,10,1139,1857,30,19,96.35688,the
4,5,1,16,1,3,11,1178,1860,61,21,93.034897,points
4,5,1,16,1,3,12,1249,1865,12,17,93.034897,y
4,5,1,16,1,3,13,1275,1862,6,8,85.533356,=
4,5,1,16,1,3,14,1307,1856,59,24,25.118286,"2Vy4/S,"
4,5,1,16,1,3,15,1379,1862,18,14,84.649109,as
4,5,1,16,1,3,16,1404,1862,10,13,84.649109,a
4,5,1,16,1,3,17,1421,1856,84,19,90.544586,function
4,5,1,16,1,3,18,1513,1856,23,19,96.883331,of
4,5,1,16,1,3,19,1542,1856,31,19,96.625244,the
4,5,1,16,1,4,1,370,1880,11,12,22.28035,»
4,5,1,16,1,4,2,926,1888,97,19,96.146835,acoustical
4,5,1,16,1,4,3,1031,1888,61,24,93.280807,length
4,5,1,16,1,4,4,1099,1888,18,19,82.916664,L.
4,5,1,16,1,5,1,926,1921,115,19,96.088432,Dimensions
4,5,1,16,1,5,2,1048,1922,18,18,96.763817,in
4,5,1,16,1,5,3,1074,1926,43,14,93.306145,mm.
4,5,1,16,1,5,4,1120,1916,9,33,61.674534,¢
4,5,1,16,1,5,5,1143,1921,14,18,96.993637,is
4,5,1,16,1,5,6,1164,1920,30,19,96.647163,the
4,5,1,16,1,5,7,1202,1922,113,23,96.647163,penetration
4,5,1,16,1,5,8,1324,1920,64,19,96.081436,factor.
4,5,1,17,1,1,1,411,1976,112,18,0.0,0.056126
4,5,1,17,1,2,1,411,2006,109,19,36.710228,—0.109101
4,5,1,17,1,3,1,411,2037,112,18,80.746674,—0.159104
4,5,1,17,1,4,1,411,2067,113,19,86.066917,—0.206299
4,5,1,17,1,5,1,411,2097,113,19,82.247299,—0.250846
4,5,1,18,1,1,1,680,1976,96,19,96.741501,0.059463
4,5,1,18,1,2,1,681,2006,95,19,95.710678,0.122462
4,5,1,18,1,3,1,681,2037,95,18,95.783905,0.189207
4,5,1,18,1,4,1,681,2067,93,19,95.661362,0.259921
4,5,1,18,1,5,1,681,2098,96,18,95.384132,0.334840
4,5,1,18,1,6,1,681,2128,96,18,96.485893,0.414214
4,5,1,18,1,7,1,681,2158,95,18,96.890358,0.498307
4,5,1,18,1,8,1,681,2188,93,18,96.290253,0.587401
4,5,1,18,1,9,1,681,2218,95,19,96.761925,0.681793
4,5,1,19,1,1,1,1034,2002,44,19,96.988663,flute
4,5,1,19,1,2,1,1027,2033,72,23,96.346992,piccolo
4,5,1,19,1,3,1,1033,2063,73,19,96.88813,clarinet
4,5,1,19,1,4,1,1034,2096,52,15,96.59993,tenor
4,5,1,19,1,4,2,1093,2098,31,13,96.59993,sax
4,5,1,19,1,5,1,1038,2122,37,19,96.744484,alto
4,5,1,19,1,5,2,1082,2128,31,13,95.403008,sax
4,5,1,19,1,6,1,1038,2158,78,18,96.376022,soprano
4,5,1,19,1,6,2,1123,2158,31,13,95.125069,sax
4,5,1,19,1,7,1,1031,2182,48,19,96.607643,oboe
4,5,1,19,1,8,1,1033,2212,78,20,96.78714,bassoon
4,5,1,20,1,1,1,411,2127,112,19,0.0,0.292893
4,5,1,20,1,2,1,411,2158,114,18,89.697708,—0.332580
4,5,1,20,1,3,1,412,2188,112,18,26.165756,—0.370040
4,5,1,20,1,4,1,411,2218,113,19,0.0,0.405396
4,5,1,20,1,5,1,408,2245,116,33,40.735512,~—0.438769
4,5,1,20,1,5,2,681,2248,96,19,96.700111,0.781797
4,5,1,20,1,6,1,412,2279,112,19,85.830818,—0.470268
4,5,1,20,1,6,2,681,2279,96,19,94.644753,0.887749
4,5,1,20,1,7,1,411,2305,117,33,79.049187,—0.500000
4,5,1,20,1,7,2,685,2309,92,19,36.855335,1.000000
4,5,1,21,1,1,1,321,1976,12,261,0.0,WOWIANAWN—
4,5,1,21,1,2,1,603,1977,13,260,27.590179,WMIANAWN—
4,5,1,22,1,1,1,1009,1959,603,315,95.0, 
4,5,1,23,1,1,1,1195,2003,13,48,0.0,°
4,5,1,23,1,2,1,1195,2063,13,18,32.444695,i)
4,5,1,23,1,3,1,1195,2093,13,18,29.392891,i)
4,5,1,23,1,4,1,1195,2123,13,18,24.491241,1)
4,5,1,23,1,5,1,1195,2152,13,19,83.500237,0
4,5,1,23,1,6,1,1196,2183,12,18,89.484131,0
4,5,1,23,1,7,1,1196,2213,12,18,84.317024,0
4,5,1,23,1,8,1,1183,2243,24,19,96.833038,62
4,5,1,24,1,1,1,292,2260,14,32,51.888664,It
4,5,1,24,1,2,1,321,2249,12,49,7.784874,-oO
4,5,1,25,1,1,1,246,1915,571,429,95.0, 
